epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_anchor,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
64,1371.0,19.764,8.505313158035278,2.0970966815948486,3.2981048226356506,6.850739850960963e-07,1.0,0.9130859375,136.26307141780853,,0,0.0,0.0,0.0004996925537886188,0.02665100246667862,0.04776801913976669,0.14928773045539856,0.17483483254909515,0.17407065629959106,0.12364483624696732,0.12460057437419891,0.013082345016300678,0.003889539511874318,-0.020387988537549973,0.010408147238194942,-82.775,,,,,,,,,
65,1391.5,20.492,5.708054065704346,2.326805740594864,4.10814468562603,7.244922244353802e-07,1.0,0.91473388671875,147.23393487930298,,0,0.0,0.0,0.0004996502044154572,0.027318473905324936,0.048993244767189026,0.1488063931465149,0.17558738589286804,0.1720927208662033,0.12338083982467651,0.12416467070579529,0.01335226371884346,0.004330757539719343,-0.021090900525450706,0.010219319723546505,-74.1,,,,,,,,,
66,1413.6,22.113,13.051138058304787,3.569803476333618,5.2516088783741,7.569463065237869e-07,1.0,0.9000244140625,175.13282096385956,,0,0.0,0.0,0.0004996051254544496,0.02772710658609867,0.04984944313764572,0.1483687311410904,0.1755809485912323,0.17097777128219604,0.12309644371271133,0.12381976842880249,0.013420923613011837,0.005034232512116432,-0.021635456010699272,0.00975883100181818,-71.6875,,,,,,,,,
67,1432.4,18.746,10.091358661651611,2.7700387835502625,2.5191682130098343,7.644699877573657e-07,1.0,0.91607666015625,126.99021446704865,,0,0.0,0.0,0.0004995573173985724,0.027444716542959213,0.04977983981370926,0.14813733100891113,0.1765701323747635,0.169835165143013,0.12270988523960114,0.12343411892652512,0.012961415573954582,0.005719609092921019,-0.021420184522867203,0.009678632952272892,-128.5,,,,,,,,,
68,1452.4,19.996,17.156471848487854,7.089003920555115,5.446227952837944,7.532360939421778e-07,1.0,0.9091796875,166.77920413017273,,0,0.0,0.0,0.0004995067807706466,0.02741987630724907,0.04995334893465042,0.14770282804965973,0.1768675297498703,0.16893313825130463,0.12209799885749817,0.12291263043880463,0.012835683301091194,0.006159475073218346,-0.021393103525042534,0.009565084241330624,-156.75,,,,,,,,,
69,1473.8,21.394,4.704809665679932,2.3999163806438446,1.9898602813482285,7.43598732810824e-07,1.0,0.910888671875,112.4280995130539,,0,0.0,0.0,0.0004994535161233328,0.026964761316776276,0.04968669265508652,0.14773008227348328,0.17833949625492096,0.16823843121528625,0.12170349806547165,0.12263887375593185,0.012494043447077274,0.007196600548923016,-0.020885497331619263,0.009110551327466965,-135.3625,,,,,,,,,
70,1492.4,18.648,7.917429864406586,2.497230112552643,2.168014258146286,7.238083270522111e-07,1.0,0.91522216796875,124.95250761508942,,0,0.0,0.0,0.0004993975240391247,0.026973523199558258,0.05008842051029205,0.1476881057024002,0.1794634908437729,0.16771021485328674,0.12121687829494476,0.12236185371875763,0.012578967958688736,0.007898576557636261,-0.02065996453166008,0.008950911462306976,-170.4875,,,,,,,,,
71,1514.4,22.027,4.624732673168182,2.505146861076355,2.865933433175087,7.357489693049502e-07,1.0,0.903564453125,124.32434272766113,,0,0.0,0.0,0.0004993388051303426,0.02732199989259243,0.05144132673740387,0.14768825471401215,0.1804354041814804,0.16758544743061066,0.12078587710857391,0.12194625288248062,0.012336164712905884,0.008807916194200516,-0.020523088052868843,0.009774157777428627,-139.625,,,,,,,,,
72,1536.3,21.817,4.484951853752136,2.8492194414138794,3.823928862810135,7.548745486474218e-07,1.0,0.90130615234375,148.60515177249908,,0,0.0,0.0,0.0004992773600391273,0.027758877724409103,0.052420295774936676,0.14765679836273193,0.18072400987148285,0.16788490116596222,0.12034785747528076,0.1216704472899437,0.012450069189071655,0.00906623899936676,-0.020735278725624084,0.01016870979219675,-71.36250000000001,,,,,,,,,
73,1556.5,20.281,13.770637512207031,6.50192666053772,6.169299513101578,7.768821461695552e-07,1.0,0.89996337890625,188.1325637102127,,0,0.0,0.0,0.0004992131894374323,0.028061576187610626,0.05312550440430641,0.14757969975471497,0.1814882457256317,0.1675872653722763,0.11972707509994507,0.12151619791984558,0.01243039220571518,0.009270688518881798,-0.02087189070880413,0.010552532970905304,79.87500000000003,,,,,,,,,
74,1575.4,18.842,13.765623092651367,3.0800901055336,4.973502427339554,8.053708739907961e-07,1.0,0.90924072265625,168.45035457611084,,0,0.0,0.0,0.0004991462940270172,0.02893904224038124,0.05460639297962189,0.14779072999954224,0.18300530314445496,0.167208731174469,0.11933545023202896,0.12161343544721603,0.012776284478604794,0.009553239680826664,-0.021709440276026726,0.010567428544163704,-42.71250000000002,,,,,,,,,
75,1594.9,19.48,6.939817905426025,2.187474489212036,5.866852045059204,8.585015507378557e-07,1.0,0.90740966796875,181.81609201431274,,0,0.0,0.0,0.0004990766745394393,0.02994619309902191,0.05629449337720871,0.14776194095611572,0.18361462652683258,0.1674206256866455,0.11881738901138306,0.12119515240192413,0.013449796475470066,0.009565847925841808,-0.022582117468118668,0.010696729645133018,-101.4125,,,,,,,,,
76,1617.2,22.359,5.186541676521301,1.2495712041854858,5.223865389823914,9.246362253634288e-07,1.0,0.897705078125,180.65123307704926,,0,0.0,0.0,0.0004990043317360462,0.031179627403616905,0.05820918455719948,0.14704355597496033,0.1831076443195343,0.16659502685070038,0.11796123534440994,0.12051030993461609,0.014293445274233818,0.00902934093028307,-0.02368047833442688,0.011205919086933136,-71.6,,,,,,,,,
77,1637.0,19.834,14.190077781677246,6.682018756866455,3.1763913929462433,9.971376471185067e-07,1.0,0.91552734375,130.8113307952881,,0,0.0,0.0,0.0004989292664079673,0.03227423503994942,0.05958104133605957,0.14628396928310394,0.18229085206985474,0.16582103073596954,0.11717811226844788,0.119845911860466,0.015078259631991386,0.008033362217247486,-0.02474348433315754,0.01172593142837286,-146.875,,,,,,,,,
78,1657.5,20.423,16.820140838623047,8.158539593219757,4.17290586233139,1.0731539248354238e-06,1.0,0.9095458984375,160.82753908634186,,0,0.0,0.0,0.0004988514793761049,0.0336131677031517,0.060937922447919846,0.1456434279680252,0.1804162859916687,0.16609609127044678,0.11676091700792313,0.11930040270090103,0.016265325248241425,0.006469375919550657,-0.025945890694856644,0.012257330119609833,-26.325000000000003,,,,,,,,,
79,1677.7,20.205,5.945385813713074,2.4645522236824036,4.291613221168518,1.1665298416119185e-06,1.0,0.9119873046875,152.67927849292755,,0,0.0,0.0,0.0004987709714911257,0.035005535930395126,0.06231722608208656,0.14523372054100037,0.17884719371795654,0.16702744364738464,0.11624480038881302,0.11881546676158905,0.017470592632889748,0.004981229547411203,-0.027029462158679962,0.012835943140089512,-88.51249999999999,,,,,,,,,
80,1699.6,21.894,5.952084481716156,1.7115422785282135,3.7146477103233337,1.2503004427344422e-06,1.0,0.91619873046875,154.5189836025238,,0,0.0,0.0,0.0004986877436334508,0.03582790866494179,0.06320983171463013,0.14495527744293213,0.17825329303741455,0.16752472519874573,0.11556845903396606,0.11847463250160217,0.017890097573399544,0.004317665938287973,-0.027724478393793106,0.013277593068778515,-117.67500000000001,,,,,,,,,
81,1721.1,21.544,5.825998246669769,1.19505163282156,1.953215330839157,1.3008641417400213e-06,1.0,0.9151611328125,119.96705186367035,,0,0.0,0.0,0.0004986017967132468,0.036340609192848206,0.06421573460102081,0.1448637992143631,0.17821632325649261,0.16765764355659485,0.11529511958360672,0.1182861253619194,0.018114564940333366,0.004723933059722185,-0.028243379667401314,0.013133860193192959,-37.375,,,,,,,,,
82,1741.0,19.87,10.380706787109375,3.6659155189990997,2.9406571984291077,1.3306067785379128e-06,1.0,0.9210205078125,140.86054813861847,,0,0.0,0.0,0.0004985131316704155,0.03664734587073326,0.06515078991651535,0.14508892595767975,0.17878812551498413,0.16800716519355774,0.114896260201931,0.11866414546966553,0.01812153495848179,0.005727238021790981,-0.028679344803094864,0.012622670270502567,-67.9375,,,,,,,,,
83,1761.1,20.069,12.730758309364319,3.1906465888023376,5.86543482542038,1.3525691997529066e-06,1.0,0.92059326171875,181.70511662960052,,0,0.0,0.0,0.0004984217494745835,0.0370042659342289,0.0662207305431366,0.1450086534023285,0.1796591579914093,0.16797076165676117,0.11423911899328232,0.11816556751728058,0.018129540607333183,0.006730045657604933,-0.02904626727104187,0.012314880266785622,-165.425,,,,,,,,,
84,1782.9,21.848,5.325316667556763,0.7652721963822842,2.2720280289649963,1.38352126555219e-06,1.0,0.9095458984375,121.09533441066742,,0,0.0,0.0,0.0004983276511250919,0.03766303136944771,0.06792585551738739,0.1447218656539917,0.18075226247310638,0.1674647331237793,0.11309036612510681,0.11758007109165192,0.01815069280564785,0.00784322340041399,-0.029579808935523033,0.01235213503241539,-66.225,,,,,,,,,
85,1804.0,21.086,5.25507378578186,1.6023840606212616,2.0825039595365524,1.4478556522590225e-06,1.0,0.91729736328125,120.77599632740021,,0,0.0,0.0,0.0004982308376509853,0.03857659548521042,0.06978842616081238,0.1443084180355072,0.18154841661453247,0.16639463603496552,0.11203519999980927,0.11725535988807678,0.01826259307563305,0.008683052845299244,-0.030407046899199486,0.0124357333406806,-96.05,,,,,,,,,
86,1827.6,23.632,3.4488377571105957,1.4107484966516495,7.704503059387207,1.5133781232634647e-06,1.0,0.90521240234375,219.59097301959991,,0,0.0,0.0,0.0004981313101110001,0.039580684155225754,0.07159632444381714,0.14381025731563568,0.18147864937782288,0.1653665006160736,0.11164914071559906,0.11674672365188599,0.018692485988140106,0.008816083893179893,-0.031199021264910698,0.012888729572296143,-113.15,,,,,,,,,
87,1848.9,21.324,7.209663450717926,2.5232608914375305,2.334998458623886,1.6091181862520898e-06,1.0,0.91558837890625,127.03407061100006,,0,0.0,0.0,0.0004980290695935538,0.04107852652668953,0.07371705025434494,0.14307165145874023,0.1801510602235794,0.1640734076499939,0.11179856956005096,0.11626356840133667,0.01939675211906433,0.00813311617821455,-0.032539110630750656,0.013648072257637978,-69.25,,,,,,,,,
88,1868.3,19.352,9.782159447669983,2.692770317196846,5.832780838012695,1.7446327262859995e-06,1.0,0.92059326171875,179.92053389549255,,0,0.0,0.0,0.000497924117216732,0.0428740419447422,0.07627739012241364,0.14231331646442413,0.17880083620548248,0.162762850522995,0.1117083802819252,0.11598119884729385,0.020226221531629562,0.007638983428478241,-0.034177541732788086,0.014234642498195171,-41.35,,,,,,,,,
89,1890.0,21.731,8.718335330486298,3.6507610753178596,3.7322856187820435,1.885610316776365e-06,1.0,0.92218017578125,146.8728553056717,,0,0.0,0.0,0.0004978164541282774,0.04430050030350685,0.07835093885660172,0.141877681016922,0.17804868519306183,0.1621062308549881,0.11159484833478928,0.115760937333107,0.020743923261761665,0.007462272420525551,-0.035543546080589294,0.01460119616240263,-61.7625,,,,,,,,,
90,1911.2,21.175,13.030396580696106,4.791869789361954,3.8080851286649704,2.009006948355818e-06,1.0,0.92279052734375,141.6334192752838,,0,0.0,0.0,0.0004977060815055762,0.04554980248212814,0.08028747141361237,0.1411687135696411,0.1777908056974411,0.16114962100982666,0.11112543940544128,0.114608995616436,0.021155016496777534,0.007249165326356888,-0.036636531352996826,0.015246760100126266,-23.337500000000002,,,,,,,,,
91,1929.8,18.597,10.26922059059143,2.2856388986110687,3.098289132118225,2.1208171006037446e-06,1.0,0.92767333984375,141.57202875614166,,0,0.0,0.0,0.0004975930005556456,0.04702557250857353,0.08229657262563705,0.1405092030763626,0.1771070808172226,0.16065983474254608,0.11058945953845978,0.11368042230606079,0.02169713005423546,0.006629780866205692,-0.03794664517045021,0.016023019328713417,-64.03750000000001,,,,,,,,,
92,1951.1,21.313,5.209402084350586,1.6548372209072113,5.855311751365662,2.2733173068445467e-06,1.0,0.9222412109375,182.29531753063202,,0,0.0,0.0,0.0004974772125151209,0.048705749213695526,0.08448025584220886,0.13995718955993652,0.17582207918167114,0.1606878638267517,0.11028996855020523,0.11302883177995682,0.022603895515203476,0.005861860699951649,-0.039368148893117905,0.016646359115839005,-85.8125,,,,,,,,,
93,1972.4,21.266,11.777029573917389,4.68118342757225,3.9544151723384857,2.412730850664957e-06,1.0,0.923828125,152.18527603149414,,0,0.0,0.0,0.0004973587186502414,0.0496625080704689,0.08590241521596909,0.139701247215271,0.17559756338596344,0.1605468988418579,0.11000511795282364,0.11265546083450317,0.023006416857242584,0.00564150232821703,-0.04016422852873802,0.017090270295739174,-81.2125,,,,,,,,,
94,1994.3,21.965,4.200268179178238,1.7637076377868652,4.473963364958763,2.472513813245314e-06,1.0,0.92431640625,143.76028394699097,,0,0.0,0.0,0.000497237520256837,0.04963172599673271,0.08610175549983978,0.13972043991088867,0.1766015738248825,0.16002237796783447,0.10973768681287766,0.11252006888389587,0.022701844573020935,0.006264432333409786,-0.040324866771698,0.01681060902774334,-104.2125,,,,,,,,,
95,2016.2,21.82,5.166676461696625,1.548977255821228,5.597628355026245,2.447191718601971e-06,1.0,0.92083740234375,186.4496705532074,,0,0.0,0.0,0.0004971136186603141,0.04910247400403023,0.08555254340171814,0.13991525769233704,0.17821264266967773,0.15904061496257782,0.10984642058610916,0.11256133019924164,0.0218452587723732,0.007419203873723745,-0.040281154215335846,0.016006920486688614,-58.8125,,,,,,,,,
96,2036.8,20.645,5.742303848266602,1.7611547410488129,3.4743262827396393,2.3935044737299904e-06,1.0,0.92791748046875,136.72975325584412,,0,0.0,0.0,0.0004969870152156408,0.04864407703280449,0.08498948812484741,0.13983222842216492,0.17930307984352112,0.15772156417369843,0.10997655987739563,0.11232774704694748,0.02104528434574604,0.008446410298347473,-0.04023885354399681,0.015258937142789364,-79.99999999999999,,,,,,,,,
97,2058.3,21.462,6.2561564445495605,2.2492764592170715,5.609851181507111,2.371169898651715e-06,1.0,0.9156494140625,179.75784933567047,,0,0.0,0.0,0.0004968577113073317,0.048941388726234436,0.08540716767311096,0.13940607011318207,0.17935022711753845,0.15634939074516296,0.11009737104177475,0.11182728409767151,0.020554667338728905,0.009094897657632828,-0.04083243012428284,0.014925171621143818,-83.0875,,,,,,,,,
98,2078.3,19.991,6.296215713024139,0.974064514040947,4.739516794681549,2.43911478037262e-06,1.0,0.92303466796875,157.39806759357452,,0,0.0,0.0,0.0004967257083494338,0.05012775957584381,0.08754761517047882,0.1385728418827057,0.17881673574447632,0.15430369973182678,0.11000330746173859,0.11116762459278107,0.02051965706050396,0.009915981441736221,-0.042019277811050415,0.015092698857188225,-80.25,,,,,,,,,
99,2100.5,22.232,4.620262831449509,1.818554937839508,4.47056257724762,2.5401623133802786e-06,1.0,0.9156494140625,159.4639767408371,5.2951848771837025,0,2.0,2.0,0.0004965910077855105,0.05080080032348633,0.08884583413600922,0.13787053525447845,0.17881803214550018,0.1521492302417755,0.1101938784122467,0.11032100021839142,0.020211562514305115,0.010723329149186611,-0.042746514081954956,0.015164428390562534,-100.28750000000001,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
100,2120.8,20.264,7.178878307342529,2.159591257572174,1.762602612376213,2.602524034500675e-06,1.0,0.91925048828125,120.5074325799942,,0,0.0,0.0,0.0004964536110886253,0.05136461183428764,0.0898752361536026,0.1374175250530243,0.17878425121307373,0.15089955925941467,0.11027411371469498,0.109712153673172,0.020117808133363724,0.01131970901042223,-0.04332520067691803,0.015112522058188915,-90.21249999999999,,,,,,,,,
101,2142.0,21.291,4.744972318410873,1.7584742903709412,4.902950823307037,2.6620597850524064e-06,1.0,0.9222412109375,176.50807070732117,,0,0.0,0.0,0.0004963135197613267,0.05213817581534386,0.09111273288726807,0.13692541420459747,0.17872591316699982,0.14936946332454681,0.11021523922681808,0.10939104110002518,0.020314641296863556,0.011623719707131386,-0.044074952602386475,0.0150994174182415,-75.36250000000001,,,,,,,,,
102,2164.5,22.429,3.9357423782348633,1.6176857203245163,3.2449392676353455,2.74591820925707e-06,1.0,0.91448974609375,135.36058938503265,,0,0.0,0.0,0.0004961707353356308,0.052870649844408035,0.09229132533073425,0.13653264939785004,0.17876841127872467,0.1481846272945404,0.11010584980249405,0.10907170921564102,0.02038467675447464,0.011874478310346603,-0.04479506239295006,0.015237110666930676,-69.3,,,,,,,,,
103,2183.4,18.912,8.958505094051361,1.7438384145498276,5.343682497739792,2.8300650001256145e-06,1.0,0.930908203125,179.39538180828094,,0,0.0,0.0,0.0004960252593730054,0.05377665162086487,0.09370535612106323,0.13634228706359863,0.17950285971164703,0.1470341980457306,0.1099611148238182,0.10887093096971512,0.020782018080353737,0.01229227613657713,-0.045659471303224564,0.014971593394875526,-56.974999999999994,,,,,,,,,
104,2203.2,19.775,7.220085144042969,1.1422481387853622,4.011985272169113,2.921113491538563e-06,1.0,0.9222412109375,159.21486389636993,,0,0.0,0.0,0.0004958770934643521,0.05448358133435249,0.09501414746046066,0.13624469935894012,0.1803325116634369,0.14633305370807648,0.10971348732709885,0.1085997074842453,0.021196460351347923,0.013038692064583302,-0.0462343692779541,0.014544625766575336,-74.6625,,,,,,,,,
105,2225.3,22.113,6.70233279466629,1.5232886672019958,2.573193281888962,3.0101371066848515e-06,1.0,0.9189453125,129.27949023246765,,0,0.0,0.0,0.0004957262392299896,0.0553404726088047,0.09654491394758224,0.13631226122379303,0.1813390552997589,0.1462353765964508,0.10953137278556824,0.10814325511455536,0.021293263882398605,0.01383438240736723,-0.04701406508684158,0.014403204433619976,-57.5125,,,,,,,,,
106,2246.3,21.06,14.758460998535156,5.798784792423248,5.472268581390381,3.0821130962976895e-06,1.0,0.925048828125,173.0957852602005,,0,0.0,0.0,0.0004955726983196357,0.055850062519311905,0.09763209521770477,0.13633131980895996,0.18197044730186462,0.14621147513389587,0.10952254384756088,0.10762078315019608,0.02139095403254032,0.014228188432753086,-0.047383472323417664,0.014629486948251724,-88.47500000000001,,,,,,,,,
107,2267.7,21.354,9.267925679683685,3.409759998321533,4.164152443408966,3.1359300578515104e-06,1.0,0.91937255859375,158.70357513427734,,0,0.0,0.0,0.0004954164724123893,0.05603407323360443,0.09841810166835785,0.1365174651145935,0.18328505754470825,0.14622503519058228,0.10933097451925278,0.10722877085208893,0.02161884307861328,0.014340978115797043,-0.04729558154940605,0.015162697061896324,-21.137499999999996,,,,,,,,,
